Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2
16708,74,1.0,54.56075678928648,33.896750596107715,6.0,5,16.0,2018,0.075778755,B,B,6,1437,3,1940.0,0,2,B
3325,27,2.0,63.30607472090525,23.246574567320657,6.0,14,1.0,1977,0.011654127,B,B,4,915,0,2672.0,0,0,B
10028,69,3.0,75.9558882819494,48.91518203180487,6.0,8,16.0,1984,0.000991363,B,B,33,6783,3,1970.0,1,9,B
3288,34,2.0,57.21075802605213,33.33775383217295,6.0,22,25.0,2017,0.069753361,B,B,53,13670,4,800.0,1,11,B
3555,93,2.0,58.24019529818271,33.757580221080296,9.0,13,24.0,2014,0.050900058,B,B,43,10621,1,30.0,2,3,B
3070,120,2.0,47.572468440636776,31.10919395422356,5.0,4,5.0,1963,0.341071945,B,B,27,5664,48,2300.0,3,11,B
2787,34,2.0,59.34910641462,33.33775383217295,8.0,15,20.0,2015,0.069753361,B,B,53,13670,4,800.0,1,11,B
15178,23,1.0,31.00884445980472,19.77401395339656,6.0,6,4.0,1977,0.034656082,B,B,0,168,0,1183.0,0,0,B
13428,56,3.0,81.96056204217646,45.46706507205031,6.0,15,17.0,1986,0.0,B,B,23,5067,4,2078.0,2,6,B
3304,1,2.0,45.24657158542193,27.08387797420129,5.0,4,5.0,1964,0.036270089,B,B,6,1318,1,200.0,1,1,B
15181,27,4.0,52.553625596177795,33.33775383217295,6.0,4,1.0,2016,0.017647053,B,B,2,469,0,2672.0,0,0,B
5926,88,3.0,63.5056227184885,43.84182404536601,6.0,4,9.0,1971,0.127375905,B,B,43,8429,3,4508.0,3,9,B
12703,77,3.0,66.47306462952248,39.39613362293408,8.0,11,12.0,1980,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
4604,96,1.0,38.368223090416,19.93197444209955,8.0,11,17.0,1996,0.041116354,B,B,53,14892,4,2300.0,1,4,B
10750,23,2.0,55.26626092137996,40.24913543155645,6.0,4,0.0,1977,0.005767451,B,B,1,388,0,1183.0,0,0,B
8981,6,1.0,41.03770686941828,37.88232985846608,6.0,10,1.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
5398,85,1.0,41.52405566070413,22.73899278323389,7.0,2,9.0,1978,0.037177818,B,B,52,11217,1,2300.0,1,7,B
12061,27,2.0,66.05517702148275,41.96699798437575,6.0,15,0.0,1977,0.072157581,B,B,2,629,1,2672.0,0,0,A
2321,57,2.0,53.95263365449035,33.50664300699061,9.0,5,14.0,2004,0.090799103,B,B,74,19083,2,1406.0,5,15,B
7751,27,2.0,64.43782442464634,43.14947295984353,7.0,8,0.0,1977,0.017647053,B,B,2,469,0,2672.0,0,0,B
9636,145,2.0,52.76831244465046,34.337995807396545,9.0,11,17.0,2005,0.246031548,B,A,22,3151,4,2715.0,3,3,B
8808,119,2.0,46.198854171111,32.8420639512144,5.0,2,5.0,1963,0.000995363,B,B,42,7651,1,2300.0,1,5,B
3260,0,2.0,43.48937802703388,25.097347137255483,5.0,1,5.0,1962,0.319809354,B,B,25,4756,16,2857.0,5,8,B
8198,27,3.0,49.055051590474775,32.37748268645575,6.0,19,25.0,2015,0.072157581,B,B,2,629,1,2672.0,0,0,A
14778,32,2.0,57.81089735079002,35.55841295156005,6.0,18,22.0,2004,0.135649789,B,B,46,7960,6,350.0,3,11,B
1202,26,1.0,42.88195197176105,25.75870380324873,6.0,2,12.0,1966,0.0,B,B,36,6714,2,2672.0,0,2,B
9547,8,1.0,31.20241471022778,20.416058214796795,5.0,5,5.0,1965,0.092290642,B,B,21,4346,2,165.0,1,2,B
1985,10,2.0,45.44925461984497,27.5181837263328,6.0,4,12.0,1973,0.089039719,B,B,33,7976,5,30.0,0,11,B
12634,84,2.0,42.46563588735405,25.74289376943895,5.0,5,5.0,1960,0.006076152,B,B,30,5285,0,645.0,6,6,B
10542,27,1.0,67.26456239813952,33.33775383217295,6.0,17,17.0,2015,0.072157581,B,B,2,629,1,2672.0,0,0,A
5755,180,2.0,68.4487828980041,44.54843349938272,7.0,8,7.0,1929,0.037316452,B,B,32,6748,93,562.0,4,10,B
12901,9,1.0,45.56589005792058,18.13823062534218,8.0,11,14.0,1991,0.136244425,B,B,11,2370,0,1084.0,0,1,B
13762,1,1.0,37.664475316759685,15.039961283814428,6.0,19,17.0,1977,0.007122317,B,B,1,264,0,200.0,0,1,B
12954,1,1.0,42.2470826240416,43.174824806167365,6.0,11,17.0,1977,0.007122317,B,B,1,264,0,240.0,0,1,B
9137,128,2.0,62.5326515251098,34.40431478958896,6.0,13,17.0,2003,0.0,B,B,27,4798,0,30.0,2,8,B
15963,48,1.0,43.21995087341279,21.92907163735461,8.0,14,14.0,1986,0.041124634,B,B,46,9515,5,240.0,1,10,B
1805,94,3.0,76.75301077337636,47.12055747292247,6.0,13,16.0,1983,0.282797669,B,B,33,8667,2,30.0,0,6,B
1138,5,3.0,52.553625596177795,33.33775383217295,6.0,17,28.0,2013,0.150817539,B,B,16,3433,4,2643.0,4,5,B
15818,52,2.0,66.91844856273116,39.40710929174745,6.0,16,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B
2854,85,3.0,50.63727329233758,36.89680961334519,6.0,6,9.0,1979,0.037177818,B,B,52,11217,1,2300.0,1,7,B
10019,101,1.0,41.92787017394517,23.462679560908672,9.0,15,14.0,1977,0.225824954,A,B,41,6558,7,1548.0,3,2,B
2214,34,1.0,44.534739144483005,40.77877476425483,6.0,3,25.0,2015,0.069753361,B,B,53,13670,4,800.0,1,11,B
12228,73,2.0,74.76070352620415,33.33775383217295,6.0,12,24.0,2017,0.042031587,B,B,37,6856,84,1940.0,2,5,B
5485,62,3.0,52.553625596177795,33.33775383217295,6.0,14,16.0,2015,0.072157581,B,B,2,629,1,2300.0,0,0,A
15634,53,2.0,51.76466671542158,30.214645628848533,6.0,2,9.0,1973,0.049637257,B,B,34,7759,0,229.0,1,3,B
5936,88,1.0,34.11628023455804,19.37888987497864,6.0,12,12.0,1973,0.127375905,B,B,43,8429,3,4508.0,3,9,B
11321,3,2.0,55.064751745619965,37.29884271694743,6.0,1,12.0,1970,0.050900058,B,B,43,10621,1,30.0,2,3,B
15231,6,2.0,58.04727935600923,33.33775383217295,6.0,6,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
14567,85,3.0,81.70188328838806,41.03987869369376,6.0,4,1.0,1977,0.072157581,B,B,2,629,1,2300.0,0,0,A
9845,95,1.0,33.39244554776787,25.61105523355923,5.0,5,9.0,1966,0.0006991189999999,B,B,14,3369,24,4129.0,0,3,B
16052,124,2.0,47.3914066089875,28.51194346660029,5.0,2,9.0,1966,0.16909109,B,B,19,3856,10,1145.0,2,5,B
1705,62,2.0,75.82095887183974,33.33775383217295,6.0,8,0.0,1977,0.072157581,B,B,2,629,1,2300.0,0,0,A
2451,27,3.0,52.553625596177795,51.80666097404857,6.0,10,17.0,2012,0.07542368,B,B,11,3097,0,2672.0,0,0,B
7695,101,2.0,35.765220624062465,21.994554707143536,5.0,3,5.0,1969,0.038692987,B,B,28,6533,1,1015.0,2,5,B
8120,55,1.0,39.34702023520798,23.735746674992967,8.0,3,14.0,1992,0.041365446,B,B,31,5569,0,2078.0,1,4,B
10409,1,3.0,82.27655430292491,33.33775383217295,6.0,13,17.0,2018,0.007122317,B,B,1,264,0,2857.0,0,1,B
4041,1,2.0,65.75952781184333,33.33775383217295,6.0,10,17.0,1977,0.007122317,B,B,1,264,0,240.0,0,1,B
16195,1,1.0,39.37168113402182,23.16016645967436,6.0,7,17.0,1977,0.007122317,B,B,1,264,0,200.0,0,1,B
14371,9,1.0,37.47855195742446,19.48252568606461,7.0,15,17.0,1993,0.069753361,B,B,53,13670,4,30.0,1,11,B
5527,132,1.0,39.84276864672242,20.437384539790543,6.0,22,22.0,1988,0.007658515,B,B,35,7077,56,2301.0,3,19,B
9220,58,1.0,41.303321905352725,21.01621457473557,8.0,11,12.0,1982,0.1489038909999999,B,B,9,1952,1,1430.0,3,2,B
16515,27,1.0,52.6927436788185,32.7626030245024,6.0,8,0.0,1977,0.072157581,B,B,2,629,1,2672.0,0,0,A
4302,23,2.0,59.28841480323838,33.33775383217295,6.0,4,17.0,1977,0.075778755,B,B,6,1437,3,1183.0,0,2,B
6449,23,2.0,62.15000161643722,46.586230014304064,6.0,14,24.0,1977,0.034656082,B,B,0,168,0,1183.0,0,0,B
10692,30,2.0,66.00415766822519,41.96699798437575,6.0,3,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
6723,6,2.0,62.939308774026365,33.33775383217295,6.0,10,17.0,2017,0.243204519,B,B,5,1564,0,540.0,0,0,B
5356,90,2.0,47.09590989900271,30.98678408880363,6.0,1,5.0,1968,0.265088676,B,B,37,5288,0,1937.0,3,2,B
13386,21,2.0,40.16868497198816,25.214586816843905,7.0,7,9.0,1966,0.034331497,B,B,25,5487,3,125.0,0,4,B
16412,21,1.0,37.68122772866476,22.9679619722236,7.0,15,17.0,2007,0.034331497,B,B,25,5487,3,125.0,0,4,B
2373,18,2.0,64.30447271246891,35.55090165639562,6.0,4,17.0,1991,0.0,B,B,30,5562,0,620.0,0,5,A
2452,86,1.0,36.91668454287291,21.385127571564823,8.0,3,4.0,1962,0.161975568,B,A,31,7010,5,4508.0,3,7,B
862,9,2.0,58.54251794753017,34.57981780836462,6.0,8,14.0,2004,0.13012277,B,B,8,1986,0,30.0,0,0,B
5600,21,2.0,49.94171705426886,31.238350036293483,6.0,7,9.0,1990,0.194489265,B,B,47,8004,3,125.0,3,5,B
12920,23,1.0,39.61042601401912,38.18757082546683,6.0,6,18.0,2013,0.034656082,B,B,0,168,0,1183.0,0,0,B
6345,30,1.0,38.77239697638473,21.008193037816696,6.0,5,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
9496,145,2.0,63.8612903662488,36.346573640144406,6.0,13,17.0,2004,0.246031548,B,A,22,3151,4,2715.0,3,3,B
7883,1,2.0,66.12617329876386,33.33775383217295,6.0,13,17.0,1977,0.007122317,B,B,1,264,0,240.0,0,1,B
8909,120,3.0,76.35613869996493,49.56210325134571,8.0,5,8.0,1960,0.341071945,B,B,27,5664,48,2300.0,3,11,B
6719,2,2.0,41.30775393639727,24.8315192140556,6.0,6,9.0,1973,0.130617806,B,B,39,10418,9,900.0,1,9,B
10062,25,2.0,60.20836269987587,35.211974725810535,6.0,5,17.0,2000,0.069753361,B,B,53,13670,4,1970.0,1,11,B
11962,59,1.0,45.57308066621864,45.490972650885226,6.0,11,11.0,2015,0.019508796,B,B,37,7687,11,176.0,5,5,B
8986,1,1.0,42.13406729518567,21.062988609081906,6.0,22,24.0,2016,0.007122317,B,B,1,264,0,200.0,0,1,B
12499,6,3.0,81.72533087449081,33.33775383217295,6.0,10,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
13600,140,3.0,78.03368765017224,48.817184889176026,6.0,14,17.0,1960,0.23861713,B,B,26,3889,6,705.0,3,6,B
14191,9,3.0,74.31162594106715,48.95848523414968,8.0,9,14.0,1993,0.161531741,B,B,25,5648,1,30.0,2,4,B
9879,62,3.0,66.41272323717294,48.97465096535857,8.0,5,16.0,1981,0.002211665,B,B,39,7614,3,2300.0,1,5,A
5333,3,2.0,44.1248130563069,27.99980905001265,6.0,4,5.0,1969,0.265088676,B,B,37,5288,0,1937.0,3,2,B
5208,27,2.0,64.1318254247877,45.72801650719023,6.0,3,15.0,2012,0.211401214,B,B,9,1892,0,2672.0,0,1,B
188,37,2.0,43.609704851323016,23.165088256008016,6.0,6,14.0,1975,0.127811589,B,B,28,7287,5,320.0,1,3,B
12706,11,2.0,42.35997598257139,30.07002774739728,6.0,3,5.0,1962,0.038692987,B,B,28,6533,1,1015.0,2,5,B
27,21,1.0,35.55122923164247,22.80374032026064,6.0,10,9.0,1980,0.194489265,B,B,47,8004,3,125.0,3,5,B
12937,62,2.0,55.43366579612309,33.33775383217295,6.0,11,12.0,2014,0.072157581,B,B,2,629,1,2300.0,0,0,A
6153,27,1.0,44.322596900625896,21.685315409633603,6.0,2,14.0,2007,0.07542368,B,B,11,3097,0,2672.0,0,0,B
12058,101,1.0,33.423246576792764,18.11339665285072,5.0,5,5.0,1969,0.038692987,B,B,28,6533,1,1015.0,2,5,B
1221,9,3.0,78.09136236796522,47.42344907670157,6.0,3,14.0,1992,0.161531741,B,B,25,5648,1,30.0,2,4,B
9940,12,2.0,47.14104160913119,30.925938891703645,5.0,6,9.0,1982,0.090799103,B,B,74,19083,2,1015.0,5,15,B
13325,13,2.0,51.408640457765344,31.55169500862943,8.0,5,17.0,2002,0.090799103,B,B,74,19083,2,1015.0,5,15,B
9330,23,3.0,52.553625596177795,33.33775383217295,6.0,5,25.0,1977,0.075778755,B,B,6,1437,3,1183.0,0,2,B
15056,90,2.0,55.5000286759737,33.230080630095884,8.0,5,17.0,1989,0.246031548,B,A,22,3151,4,2715.0,3,3,B
16626,155,2.0,56.47370550808387,32.42015125274351,6.0,3,5.0,1960,0.042307271,B,B,17,2810,9,4849.0,3,6,B
2631,55,1.0,32.354992915011934,18.50251104035702,6.0,7,9.0,1972,0.012338886,B,B,35,5776,1,2078.0,2,4,B
7623,57,3.0,74.73677826571573,43.19149572645195,6.0,13,17.0,1996,0.133215333,B,B,49,11395,3,1406.0,3,4,A
11331,29,1.0,53.79681104495035,19.425507439261047,6.0,15,20.0,2012,0.069660344,B,B,31,6119,4,1547.0,1,2,B
5999,23,2.0,52.4515676175745,50.20658674463307,6.0,4,3.0,2017,0.005767451,B,B,1,388,0,1183.0,0,0,B
1060,88,3.0,63.32311455680478,48.86704611416195,7.0,14,12.0,1973,0.127375905,B,B,43,8429,3,4508.0,3,9,B
13306,26,1.0,37.19061649339538,25.169628723097286,5.0,7,9.0,1966,0.1363303,B,B,30,6141,10,262.0,3,6,B
14269,6,1.0,42.86187007722905,24.22376979784609,6.0,13,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
7491,63,1.0,46.66502258510928,49.49111587817467,6.0,6,17.0,2015,0.23861713,B,B,26,3889,6,705.0,3,6,B
13,11,1.0,45.65302774441893,19.364069918891698,6.0,13,12.0,1974,0.038692987,B,B,28,6533,1,1015.0,2,5,B
10184,58,1.0,43.47525693777144,18.28785445311575,6.0,6,17.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B
5375,85,2.0,75.57137871984764,39.127785506042144,6.0,14,14.0,1977,0.072157581,B,B,2,629,1,2300.0,0,0,A
14190,6,2.0,60.09887473779605,30.91288175847271,6.0,17,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
14766,6,1.0,42.14484343616118,21.062988609081906,6.0,6,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
10291,32,1.0,39.135254121898015,20.144385046994515,9.0,3,14.0,1975,0.135649789,B,B,46,7960,6,350.0,3,11,B
3936,139,3.0,58.36714013349357,48.31652049300085,5.0,3,5.0,1962,0.122090347,B,B,29,6566,7,1894.0,4,0,B
11822,47,3.0,66.0670865589087,39.34360568272871,8.0,7,12.0,1983,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
15641,34,3.0,76.1071130075688,44.24058219799838,6.0,13,17.0,1997,0.069753361,B,B,53,13670,4,800.0,1,11,B
3047,45,1.0,40.7340773392944,22.50785607947856,9.0,3,16.0,1984,0.014423114,B,B,19,3806,4,1308.0,0,3,B
6977,167,3.0,52.553625596177795,33.33775383217295,6.0,7,34.0,2008,0.050272014,B,B,21,4231,14,1020.0,0,3,B
385,3,3.0,75.19373725677427,44.131271984687565,8.0,7,14.0,1995,0.265088676,B,B,37,5288,0,1937.0,3,2,B
10162,6,3.0,80.03910659199211,33.33775383217295,6.0,3,17.0,2017,0.243204519,B,B,5,1564,0,540.0,0,0,B
6932,23,1.0,56.53803146448446,30.4051313541998,6.0,5,9.0,1977,0.014072961,B,B,2,475,0,1183.0,0,0,B
5268,27,1.0,28.713676120580395,30.950944297890832,6.0,19,22.0,2016,0.211401214,B,B,9,1892,0,2672.0,0,1,B
6367,113,3.0,76.9657116441348,47.70559044355444,6.0,11,17.0,1976,0.050755569,B,B,24,5469,1,145.0,0,1,B
9493,1,2.0,66.2871115020751,33.33775383217295,6.0,4,0.0,1977,0.007122317,B,B,1,264,0,200.0,0,1,B
178,73,2.0,59.42386605515657,33.10080860356411,7.0,4,5.0,1959,0.042031587,B,B,37,6856,84,1940.0,2,5,B
15073,52,1.0,32.30233684837218,19.513467764919504,6.0,3,4.0,1964,0.371148999,B,B,34,7065,1,750.0,2,5,B
14594,11,2.0,42.795303728766605,24.22376979784609,6.0,11,14.0,1972,0.038692987,B,B,28,6533,1,1015.0,2,5,B
15064,26,1.0,35.277543211451984,21.589414540882483,5.0,3,5.0,1967,0.0,B,B,36,6714,2,2672.0,0,2,B
9969,45,1.0,42.49149967626333,33.33775383217295,6.0,4,2.0,2018,0.195781053,B,B,23,5212,6,1308.0,3,2,B
7373,83,3.0,63.63513961375336,39.24199726453405,8.0,2,9.0,1977,0.100455735,B,B,43,7227,0,562.0,1,6,A
7307,27,2.0,51.430826984858,31.55169500862943,6.0,9,17.0,1977,0.011654127,B,B,4,915,0,2672.0,0,0,B
2314,6,1.0,40.060486608886976,17.822393537994618,6.0,8,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
171,16,1.0,34.637802669754855,21.971458399285805,6.0,7,9.0,1980,0.037177818,B,B,52,11217,1,2300.0,1,7,B
2163,9,3.0,75.43417765765577,42.48023647854807,9.0,22,22.0,1987,0.136244425,B,B,11,2370,0,30.0,0,1,B
914,1,2.0,64.13446724463208,33.33775383217295,6.0,16,17.0,1977,0.007122317,B,B,1,264,0,200.0,0,1,B
7485,11,2.0,47.57226622048582,35.48439402298383,6.0,10,9.0,1970,0.038692987,B,B,28,6533,1,1015.0,2,5,B
362,6,1.0,50.41114049730061,33.33775383217295,6.0,27,25.0,2018,0.243204519,B,B,5,1564,0,540.0,0,0,B
7746,111,2.0,40.91014855596767,25.492626707040262,7.0,7,9.0,1965,0.1363303,B,B,30,6141,10,262.0,3,6,B
12124,128,3.0,75.31541169537591,41.53861257104008,6.0,5,13.0,2002,0.0,B,B,27,4798,0,30.0,2,8,B
16110,18,1.0,42.10024316483971,21.062988609081906,8.0,11,14.0,1987,0.0,B,B,30,5562,0,620.0,0,5,A
10373,1,1.0,38.89771635355892,38.79296579690328,6.0,7,17.0,2018,0.007122317,B,B,1,264,0,240.0,0,1,B
16688,1,1.0,44.87876658563359,17.158929638122046,6.0,1,9.0,1977,0.007122317,B,B,1,264,0,2857.0,0,1,B
9368,29,2.0,44.98500551511508,29.367871072921982,5.0,3,5.0,1965,0.069660344,B,B,31,6119,4,1183.0,1,2,B
7471,44,1.0,35.8582972888734,34.69408946210208,6.0,11,9.0,1969,0.036122292,B,B,24,4378,0,1036.0,1,1,B
8950,85,3.0,79.98439046380373,45.984351456280365,6.0,2,22.0,1987,0.037177818,B,B,52,11217,1,2300.0,1,7,B
2261,19,4.0,52.553625596177795,33.33775383217295,6.0,13,22.0,1994,0.000991363,B,B,33,6783,3,620.0,1,9,B
10505,52,2.0,39.38933038786035,23.87927541844753,6.0,14,12.0,1970,0.371148999,B,B,34,7065,1,750.0,2,5,B
2578,103,3.0,64.49517250670618,45.78679809799176,6.0,6,9.0,1968,0.0006991189999999,B,B,14,3369,24,4129.0,0,3,B
1538,167,3.0,61.2160524814072,41.10635890898606,5.0,4,5.0,1961,0.050272014,B,B,21,4231,14,1020.0,0,3,B
9799,126,2.0,45.06369097292552,29.59926586040171,5.0,1,5.0,1962,0.333891544,B,B,30,6564,1,1145.0,0,0,B
11147,27,4.0,52.553625596177795,33.33775383217295,6.0,5,3.0,1977,0.07542368,B,B,11,3097,0,2672.0,0,0,B
11524,1,2.0,72.30222868518383,33.33775383217295,6.0,8,7.0,2015,0.007122317,B,B,1,264,0,240.0,0,1,B
12482,116,2.0,38.8503097301713,39.594067728264434,6.0,5,9.0,1965,0.341071945,B,B,27,5664,48,2300.0,3,11,B
4205,9,3.0,81.72409497072331,33.33775383217295,6.0,9,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
2764,80,2.0,56.07604143835193,35.690338213162185,9.0,2,16.0,1979,0.0,B,B,39,8647,0,810.0,0,5,B
3172,27,3.0,59.43398388460759,33.33775383217295,6.0,7,25.0,2016,0.072157581,B,B,2,629,1,2672.0,0,0,A
9108,127,1.0,38.18020308714488,16.554307939008208,9.0,5,9.0,1964,0.486245621,B,B,13,2514,19,1145.0,0,6,B
1297,42,1.0,43.446218042593706,18.28785445311575,6.0,5,24.0,2009,0.158249043,B,B,21,5731,0,320.0,1,0,B
7141,1,1.0,38.07507758620039,41.31459862925804,6.0,8,17.0,1977,0.007122317,B,B,1,264,0,2857.0,0,1,B
5349,27,1.0,47.1248445472182,44.75835548189686,6.0,15,14.0,2016,0.072157581,B,B,2,629,1,2672.0,0,0,A
941,9,3.0,78.07812950073749,44.44074485914806,9.0,9,11.0,2016,0.161531741,B,B,25,5648,1,30.0,2,4,B
5090,1,1.0,39.17688846100205,18.504295434755612,6.0,1,17.0,1994,0.025609157,B,B,33,5261,0,240.0,3,1,B
16390,3,2.0,54.05270366969877,31.064621314724327,9.0,17,17.0,1984,0.050900058,B,B,43,10621,1,30.0,2,3,B
8129,15,2.0,53.70701520720802,33.348647583462736,9.0,10,14.0,2006,0.158249043,B,B,21,5731,0,1940.0,1,0,B
4584,39,1.0,37.16273636397506,18.45916197487469,8.0,3,9.0,1973,0.428825818,B,B,25,5011,8,730.0,0,2,B
9901,3,2.0,56.49139264948145,30.4051313541998,8.0,17,17.0,1986,0.050900058,B,B,43,10621,1,30.0,2,3,B
8318,9,2.0,42.06257852753836,23.477270004349588,6.0,9,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
7351,6,2.0,52.91781737788504,34.616208430601624,6.0,3,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
7743,6,3.0,77.40637155066531,33.33775383217295,6.0,1,1.0,2014,0.243204519,B,B,5,1564,0,540.0,0,0,B
4301,44,2.0,60.68246576789922,37.55960236019028,6.0,16,22.0,2014,0.232205084,B,B,24,4860,1,80.0,0,3,B
16745,21,1.0,36.794891735919855,20.14414295109089,5.0,5,5.0,1964,0.034331497,B,B,25,5487,3,125.0,0,4,B
6736,31,1.0,39.79731414309313,23.507916565799235,8.0,3,17.0,1996,0.151346216,B,A,32,5889,10,830.0,4,1,B
2509,30,2.0,66.0999677400509,33.33775383217295,6.0,14,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
6680,27,1.0,43.393592848286886,42.689224303106,6.0,13,15.0,2015,0.011654127,B,B,4,915,0,2672.0,0,0,B
3213,58,3.0,82.17736433099537,42.46210142656902,6.0,7,16.0,2005,0.1489038909999999,B,B,9,1952,1,1430.0,3,2,B
8944,75,2.0,46.12371654925122,30.978382863306543,5.0,5,5.0,1965,0.307466659,B,A,30,5048,9,325.0,2,5,B
6380,41,2.0,56.912521103056726,29.876154184933053,8.0,5,12.0,1983,0.127811589,B,B,28,7287,5,320.0,1,3,B
10707,99,2.0,46.47378108552893,31.931702019735926,6.0,7,9.0,1971,0.033493708,B,B,66,10573,1,1322.0,3,8,B
13314,123,1.0,39.729012992625904,24.20476870171841,6.0,5,9.0,1972,0.0,B,B,47,11319,0,1145.0,3,5,B
1738,1,3.0,83.76174533594072,46.35835603454894,6.0,9,17.0,1977,0.007122317,B,B,1,264,0,240.0,0,1,B
11744,105,3.0,56.44030626737361,35.87373653528762,6.0,5,9.0,1973,0.040242764,B,B,25,3478,11,2729.0,3,1,B
5169,23,1.0,48.9084624617809,24.033376497729712,6.0,6,9.0,2016,0.014072961,B,B,2,475,0,1183.0,0,0,B
5805,2,2.0,45.57562513738901,29.053420284372677,5.0,3,5.0,1966,0.0,B,B,33,7425,1,990.0,2,5,B
11672,69,2.0,56.98516272366658,32.460362286705035,9.0,7,17.0,2005,0.000991363,B,B,33,6783,3,1970.0,1,9,B
11727,6,3.0,77.5642182203554,46.74468278948154,6.0,13,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
14296,27,2.0,62.1420496427643,46.586230014304064,6.0,8,17.0,1977,0.072157581,B,B,2,629,1,2672.0,0,0,A
3313,48,2.0,46.87442560346106,29.423719998305245,6.0,2,9.0,1979,0.041124634,B,B,46,9515,5,240.0,1,10,B
2464,88,3.0,52.553625596177795,33.33775383217295,6.0,12,1.0,1977,0.127375905,B,B,43,8429,3,4508.0,3,9,B
9884,29,1.0,17.273699182726347,16.452172164491667,2.0,3,5.0,1962,0.069660344,B,B,31,6119,4,1547.0,1,2,B
11688,98,2.0,54.584236746163214,34.12578616699977,9.0,14,12.0,1977,0.195781053,B,B,23,5212,6,2300.0,3,2,B
6206,59,2.0,78.53043555955044,49.22980281857096,6.0,7,0.0,1977,0.019508796,B,B,37,7687,11,176.0,5,5,B
10664,6,2.0,71.27996797259519,38.324806715095406,6.0,4,25.0,2015,0.243204519,B,B,5,1564,0,540.0,0,0,B
14300,46,1.0,21.674694282234054,15.567682875323314,2.0,5,5.0,1967,0.188783766,B,B,31,6137,4,1145.0,0,1,B
3570,1,1.0,42.35619004623624,19.001186762555854,6.0,16,22.0,1977,0.007122317,B,B,1,264,0,2857.0,0,1,B
7227,34,1.0,52.12702870114566,30.594945724907163,9.0,13,25.0,2017,0.069753361,B,B,53,13670,4,800.0,1,11,B
9599,161,1.0,44.86158533901654,17.158929638122046,6.0,19,20.0,1977,0.0006991189999999,B,B,14,3369,24,4129.0,0,3,B
15227,31,3.0,52.553625596177795,33.33775383217295,6.0,18,18.0,2014,0.151346216,B,A,32,5889,10,830.0,4,1,B
6026,113,2.0,46.55958008783286,33.30825412830499,6.0,2,9.0,1969,0.050755569,B,B,24,5469,1,145.0,0,1,B
14233,6,1.0,38.40340586889232,19.93197444209955,6.0,14,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
9126,23,3.0,71.29153616189211,38.324806715095406,6.0,4,5.0,1977,0.034656082,B,B,0,168,0,1183.0,0,0,B
3384,11,3.0,71.99063947254541,33.33775383217295,6.0,2,4.0,1977,0.012338886,B,B,35,5776,1,2078.0,2,4,B
16355,67,2.0,51.355861751943856,34.69136406429118,6.0,10,12.0,1981,0.0077202819999999,B,B,38,4788,2,1970.0,0,4,B
82,28,2.0,39.33459632324968,27.18331718478504,6.0,12,12.0,1971,0.118537385,B,B,30,6207,1,1183.0,1,0,B
123,52,3.0,84.01352699751675,33.33775383217295,6.0,14,17.0,2018,0.371148999,B,B,34,7065,1,750.0,2,5,B
15587,1,2.0,58.2660032747876,32.548835167069925,8.0,6,17.0,2011,0.007122317,B,B,1,264,0,240.0,0,1,B
14438,61,2.0,57.460213321077525,33.412023557023105,6.0,16,17.0,1985,0.300322518,B,B,52,10311,6,2300.0,1,9,B
9133,1,2.0,66.22350267159153,33.33775383217295,6.0,18,17.0,1977,0.007122317,B,B,1,264,0,200.0,0,1,B
9313,138,1.0,31.08673891350392,21.031544964660927,5.0,4,5.0,1966,0.014423114,B,B,19,3806,4,2301.0,0,3,B
364,62,2.0,57.96764453948018,41.3787356888664,6.0,8,17.0,1977,0.072157581,B,B,2,629,1,2300.0,0,0,A
13504,1,2.0,63.038660241914044,33.33775383217295,6.0,18,17.0,1977,0.007122317,B,B,1,264,0,240.0,0,1,B
7962,99,1.0,35.25207673828785,20.955781136703685,6.0,8,9.0,1972,0.012338886,B,B,35,5776,1,2078.0,2,4,B
